"","YEAR","SERIAL","PERNUM","STATEFIP","SEX","AGE","RELATE","MOMLOC","POPLOC","NCHILD","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","GQ","PERWT"
"10366",2011,116588,1,6,2,56,1,4,0,2,2,1,1,0,11,"High School or More",280800,"$20,000+",4,4,1,40
"10367",2011,116588,2,6,1,24,3,1,0,0,6,0,1,0,10,"High School or More",280800,"$20,000+",4,4,1,54
"10368",2011,116588,3,6,2,20,3,1,0,0,6,0,1,0,6,"High School or More",280800,"$20,000+",4,4,1,49
"10369",2011,116588,4,6,2,84,5,0,0,1,4,0,1,0,7,"High School or More",280800,"$20,000+",4,4,1,59
"10370",2011,116622,1,6,2,93,1,0,0,1,5,0,1,0,8,"High School or More",52200,"$20,000+",2,2,1,88
"10371",2011,116622,2,6,1,62,3,1,0,0,6,0,1,0,10,"High School or More",52200,"$20,000+",2,2,1,106
"10372",2011,116677,1,6,2,80,1,0,0,1,5,0,1,0,7,"High School or More",41000,"$20,000+",3,3,1,62
"10373",2011,116677,2,6,2,54,3,1,0,1,4,0,1,0,10,"High School or More",41000,"$20,000+",3,3,1,62
"10374",2011,116677,3,6,2,23,9,2,0,0,6,0,1,0,10,"High School or More",41000,"$20,000+",3,3,1,67
"10375",2011,117039,1,6,1,88,1,0,0,3,5,0,1,0,10,"High School or More",92520,"$20,000+",4,4,1,100
"10376",2011,117039,2,6,1,51,3,0,1,0,4,0,1,0,10,"High School or More",92520,"$20,000+",4,4,1,106
"10377",2011,117039,3,6,1,50,3,0,1,0,6,0,1,0,10,"High School or More",92520,"$20,000+",4,4,1,105
"10378",2011,117039,4,6,1,45,3,0,1,0,6,0,1,0,10,"High School or More",92520,"$20,000+",4,4,1,130
"10379",2011,117120,1,6,2,57,1,3,0,0,1,1,1,0,7,"High School or More",39700,"$20,000+",3,3,1,149
"10380",2011,117120,2,6,1,59,2,0,0,0,1,1,1,0,6,"High School or More",39700,"$20,000+",3,3,1,146
"10381",2011,117120,3,6,2,83,5,0,0,1,4,0,1,0,6,"High School or More",39700,"$20,000+",3,3,1,223
"10382",2011,117137,1,6,1,80,1,0,0,1,1,1,1,0,2,"Less than High School",87070,"$20,000+",4,4,1,64
"10383",2011,117137,2,6,2,81,2,0,0,1,1,1,1,0,8,"High School or More",87070,"$20,000+",4,4,1,53
"10384",2011,117137,3,6,2,56,3,2,1,1,4,0,1,0,8,"High School or More",87070,"$20,000+",4,4,1,67
"10385",2011,117137,4,6,2,26,9,3,0,0,6,0,1,0,6,"High School or More",87070,"$20,000+",4,4,1,52
"10386",2011,117185,1,6,2,85,1,0,0,1,5,0,1,0,7,"High School or More",22500,"$20,000+",2,2,1,99
"10387",2011,117185,2,6,2,55,3,1,0,0,4,0,1,0,6,"High School or More",22500,"$20,000+",2,2,1,122
"10388",2011,117301,1,6,1,84,1,0,0,1,1,1,1,0,6,"High School or More",30600,"$20,000+",3,3,1,45
"10389",2011,117301,2,6,2,80,2,0,0,1,1,1,1,0,6,"High School or More",30600,"$20,000+",3,3,1,34
"10390",2011,117301,3,6,1,60,3,2,1,0,4,0,1,0,6,"High School or More",30600,"$20,000+",3,3,1,45
"10391",2011,117373,1,6,2,84,1,0,0,1,5,0,1,0,6,"High School or More",35564,"$20,000+",2,2,1,70
"10392",2011,117373,2,6,2,50,3,1,0,0,6,0,1,0,6,"High School or More",35564,"$20,000+",2,2,1,92
"10393",2011,117449,1,6,2,93,1,0,0,1,5,0,1,0,6,"High School or More",15600,"< $20,000",2,2,1,43
"10394",2011,117449,2,6,1,69,3,1,0,0,6,0,1,0,6,"High School or More",15600,"< $20,000",2,2,1,50
"10395",2011,117566,1,6,2,86,1,0,0,1,5,0,1,0,6,"High School or More",83200,"$20,000+",2,2,1,67
"10396",2011,117566,2,6,2,61,3,1,0,0,4,0,1,0,6,"High School or More",83200,"$20,000+",2,2,1,82
"10397",2011,117677,1,6,2,85,1,0,0,1,5,0,1,0,7,"High School or More",73000,"$20,000+",2,2,1,85
"10398",2011,117677,2,6,2,59,3,1,0,0,5,0,1,0,8,"High School or More",73000,"$20,000+",2,2,1,86
"10399",2011,117871,1,6,1,81,1,2,0,0,6,0,1,0,11,"High School or More",22100,"$20,000+",2,2,1,66
"10400",2011,117871,2,6,2,93,5,0,0,1,5,0,1,0,7,"High School or More",22100,"$20,000+",2,2,1,149
"10401",2011,117951,1,6,1,85,1,0,0,1,5,0,1,0,7,"High School or More",49500,"$20,000+",2,2,1,35
"10402",2011,117951,2,6,2,56,3,0,1,0,6,0,1,0,6,"High School or More",49500,"$20,000+",2,2,1,40
"10403",2011,118033,1,6,1,93,1,0,0,1,5,0,1,0,6,"High School or More",27300,"$20,000+",2,2,1,59
"10404",2011,118033,2,6,1,63,3,0,1,0,6,0,1,0,10,"High School or More",27300,"$20,000+",2,2,1,86
"10405",2011,118180,1,6,2,81,1,0,0,2,5,0,1,0,6,"High School or More",55900,"$20,000+",3,3,1,63
"10406",2011,118180,2,6,1,55,3,1,0,0,4,0,1,0,6,"High School or More",55900,"$20,000+",3,3,1,90
"10407",2011,118180,3,6,2,47,3,1,0,0,6,0,1,0,6,"High School or More",55900,"$20,000+",3,3,1,80
"10408",2011,118266,1,6,1,52,1,0,2,0,6,0,1,0,6,"High School or More",108450,"$20,000+",2,2,1,47
"10409",2011,118266,2,6,1,80,5,0,0,1,5,0,1,0,6,"High School or More",108450,"$20,000+",2,2,1,60
"10410",2011,118328,1,6,2,53,1,2,0,0,4,0,1,0,10,"High School or More",33600,"$20,000+",2,2,1,79
"10411",2011,118328,2,6,2,84,5,0,0,1,5,0,1,0,6,"High School or More",33600,"$20,000+",2,2,1,134
"10412",2011,118496,1,6,2,82,1,0,0,1,5,0,1,0,6,"High School or More",74400,"$20,000+",2,2,1,69
"10413",2011,118496,2,6,2,50,3,1,0,0,4,0,1,0,7,"High School or More",74400,"$20,000+",2,2,1,131
"10414",2011,118850,1,6,1,86,1,0,0,2,1,1,1,0,6,"High School or More",158200,"$20,000+",4,4,1,58
"10415",2011,118850,2,6,2,83,2,0,0,2,1,1,1,0,6,"High School or More",158200,"$20,000+",4,4,1,61
"10416",2011,118850,3,6,1,57,3,2,1,0,4,0,1,0,6,"High School or More",158200,"$20,000+",4,4,1,78
"10417",2011,118850,4,6,2,52,3,2,1,0,4,0,1,0,6,"High School or More",158200,"$20,000+",4,4,1,74
"10418",2011,118925,1,6,2,85,1,0,0,1,5,0,1,0,6,"High School or More",162100,"$20,000+",3,3,1,109
"10419",2011,118925,2,6,1,55,3,1,0,0,1,1,1,0,6,"High School or More",162100,"$20,000+",3,3,1,145
"10420",2011,118925,3,6,2,52,4,0,0,0,1,1,1,0,10,"High School or More",162100,"$20,000+",3,3,1,138
"10421",2011,118979,1,6,2,84,1,0,0,1,5,0,1,0,7,"High School or More",82000,"$20,000+",3,3,1,69
"10422",2011,118979,2,6,1,61,3,1,0,0,1,1,1,0,7,"High School or More",82000,"$20,000+",3,3,1,98
"10423",2011,118979,3,6,2,60,4,0,0,0,1,1,1,0,7,"High School or More",82000,"$20,000+",3,3,1,90
"10424",2011,119035,1,6,2,49,1,0,4,1,4,0,1,0,11,"High School or More",1900,"< $20,000",4,4,1,72
"10425",2011,119035,2,6,1,20,3,1,0,0,6,0,1,0,6,"High School or More",1900,"< $20,000",4,4,1,53
"10426",2011,119035,3,6,2,62,7,0,4,0,6,0,1,0,6,"High School or More",1900,"< $20,000",4,4,1,56
"10427",2011,119035,4,6,1,84,5,0,0,2,5,0,1,0,8,"High School or More",1900,"< $20,000",4,4,1,63
"10428",2011,119291,1,6,1,52,1,0,3,0,1,1,1,0,6,"High School or More",125800,"$20,000+",3,3,1,26
"10429",2011,119291,2,6,2,57,2,0,0,0,1,1,1,0,6,"High School or More",125800,"$20,000+",3,3,1,31
"10430",2011,119291,3,6,1,84,5,0,0,1,5,0,1,0,6,"High School or More",125800,"$20,000+",3,3,1,52
"10431",2011,119471,1,6,1,56,1,2,0,0,4,0,1,0,7,"High School or More",24760,"$20,000+",2,2,1,163
"10432",2011,119471,2,6,2,85,5,0,0,1,4,0,1,0,6,"High School or More",24760,"$20,000+",2,2,1,191
"10433",2011,119497,1,6,2,68,1,2,0,0,4,0,1,0,11,"High School or More",61450,"$20,000+",2,2,1,72
"10434",2011,119497,2,6,2,93,5,0,0,1,5,0,1,0,7,"High School or More",61450,"$20,000+",2,2,1,135
"10435",2011,119537,1,6,1,80,1,0,0,1,5,0,1,0,10,"High School or More",15800,"< $20,000",2,2,1,30
"10436",2011,119537,2,6,1,46,3,0,1,0,6,0,1,0,6,"High School or More",15800,"< $20,000",2,2,1,48
"10437",2011,119620,1,6,1,86,1,0,0,2,5,0,1,0,11,"High School or More",102400,"$20,000+",3,3,1,33
"10438",2011,119620,2,6,1,49,3,0,1,0,6,0,1,0,6,"High School or More",102400,"$20,000+",3,3,1,41
"10439",2011,119790,1,6,1,84,1,0,0,1,5,0,1,0,6,"High School or More",50100,"$20,000+",2,2,1,53
"10440",2011,119790,2,6,1,58,3,0,1,0,4,0,1,0,6,"High School or More",50100,"$20,000+",2,2,1,91
"10441",2011,119847,1,6,2,85,1,0,0,1,5,0,1,0,6,"High School or More",88800,"$20,000+",2,2,1,32
"10442",2011,119847,2,6,2,53,3,1,0,0,4,0,1,0,7,"High School or More",88800,"$20,000+",2,2,1,48
"10443",2011,119987,1,6,2,85,1,0,0,1,5,0,1,0,6,"High School or More",20900,"$20,000+",2,2,1,66
"10444",2011,119987,2,6,2,63,3,1,0,0,4,0,1,0,6,"High School or More",20900,"$20,000+",2,2,1,74
"10445",2011,120018,1,6,1,82,1,0,0,1,5,0,1,0,2,"Less than High School",30300,"$20,000+",2,2,1,120
"10446",2011,120018,2,6,1,55,3,0,1,0,6,0,1,0,7,"High School or More",30300,"$20,000+",2,2,1,178
"10447",2011,120031,1,6,1,54,1,3,0,0,1,1,1,0,7,"High School or More",105900,"$20,000+",5,5,1,49
"10448",2011,120031,3,6,2,86,5,0,0,1,5,0,1,0,6,"High School or More",105900,"$20,000+",5,5,1,75
"10449",2011,120053,1,6,2,93,1,0,0,1,5,0,1,0,6,"High School or More",32500,"$20,000+",2,2,1,84
"10450",2011,120053,2,6,2,63,3,1,0,0,6,0,1,0,6,"High School or More",32500,"$20,000+",2,2,1,131
"10451",2011,120092,1,6,2,80,1,0,0,1,5,0,1,0,6,"High School or More",18130,"< $20,000",2,2,1,105
"10452",2011,120092,2,6,2,55,3,1,0,0,3,0,1,0,7,"High School or More",18130,"< $20,000",2,2,1,162
"10453",2011,120165,1,6,2,93,1,0,0,1,5,0,1,0,7,"High School or More",42100,"$20,000+",2,2,1,50
"10454",2011,120165,2,6,1,64,3,1,0,0,4,0,1,0,8,"High School or More",42100,"$20,000+",2,2,1,62
"10455",2011,120171,1,6,1,56,1,3,0,0,1,1,1,0,11,"High School or More",121100,"$20,000+",3,3,1,173
"10456",2011,120171,2,6,2,54,2,0,0,0,1,1,1,0,10,"High School or More",121100,"$20,000+",3,3,1,227
"10457",2011,120171,3,6,2,86,5,0,0,1,5,0,1,0,6,"High School or More",121100,"$20,000+",3,3,1,271
"10458",2011,120325,1,6,1,57,1,3,0,0,1,1,1,0,6,"High School or More",120404,"$20,000+",3,3,1,71
"10459",2011,120325,2,6,2,57,2,0,0,0,1,1,1,0,6,"High School or More",120404,"$20,000+",3,3,1,55
"10460",2011,120325,3,6,2,88,5,0,0,1,5,0,1,0,6,"High School or More",120404,"$20,000+",3,3,1,65
"10461",2011,120443,1,6,2,63,1,3,0,0,1,1,1,0,8,"High School or More",70700,"$20,000+",3,3,1,25
"10462",2011,120443,2,6,1,65,2,0,0,0,1,1,1,0,8,"High School or More",70700,"$20,000+",3,3,1,35
"10463",2011,120443,3,6,2,84,5,0,0,1,5,0,1,0,2,"Less than High School",70700,"$20,000+",3,3,1,34
"10464",2011,120506,1,6,1,88,1,0,0,1,5,0,8,0,10,"High School or More",23200,"$20,000+",2,2,1,17
"10465",2011,120506,2,6,2,57,3,0,1,0,6,0,8,0,10,"High School or More",23200,"$20,000+",2,2,1,43
"10466",2011,120531,1,6,2,59,1,4,0,1,1,1,1,0,11,"High School or More",601000,"$20,000+",4,4,1,85
"10467",2011,120531,2,6,1,61,2,0,0,1,1,1,1,0,11,"High School or More",601000,"$20,000+",4,4,1,81
"10468",2011,120531,3,6,1,12,3,1,2,0,6,0,1,0,2,"Less than High School",601000,"$20,000+",4,4,1,85
"10469",2011,120531,4,6,2,88,5,0,0,1,5,0,1,0,6,"High School or More",601000,"$20,000+",4,4,1,112
"10470",2011,120613,1,6,1,49,1,3,2,0,4,0,1,0,10,"High School or More",132000,"$20,000+",3,3,1,53
"10471",2011,120613,2,6,1,81,5,0,0,1,1,1,1,0,0,"Less than High School",132000,"$20,000+",3,3,1,86
"10472",2011,120613,3,6,2,81,5,0,0,1,1,1,1,0,6,"High School or More",132000,"$20,000+",3,3,1,76
"10473",2011,120846,1,6,1,86,1,0,0,1,1,1,1,0,10,"High School or More",86350,"$20,000+",6,6,1,55
"10474",2011,120846,2,6,2,82,2,0,0,1,1,1,1,0,11,"High School or More",86350,"$20,000+",6,6,1,55
"10475",2011,120846,3,6,2,47,3,2,1,3,4,0,1,0,11,"High School or More",86350,"$20,000+",6,6,1,78
"10476",2011,120979,1,6,2,59,1,3,0,0,1,1,1,0,8,"High School or More",203400,"$20,000+",3,3,1,33
"10477",2011,120979,2,6,1,64,2,0,0,0,1,1,1,0,7,"High School or More",203400,"$20,000+",3,3,1,34
"10478",2011,120979,3,6,2,84,5,0,0,1,4,0,1,0,7,"High School or More",203400,"$20,000+",3,3,1,54
"10479",2011,121113,1,6,1,86,1,0,0,1,1,1,1,0,11,"High School or More",168000,"$20,000+",3,3,1,29
"10480",2011,121113,2,6,2,80,2,0,0,1,1,1,1,0,8,"High School or More",168000,"$20,000+",3,3,1,34
"10481",2011,121113,3,6,1,49,3,2,1,0,6,0,1,0,6,"High School or More",168000,"$20,000+",3,3,1,36
"10482",2011,121178,1,6,1,65,1,2,0,0,4,0,1,0,8,"High School or More",42500,"$20,000+",2,2,1,56
"10483",2011,121178,2,6,2,86,5,0,0,1,5,0,1,0,6,"High School or More",42500,"$20,000+",2,2,1,77
"10484",2011,121230,1,6,1,88,1,0,0,1,1,1,1,0,6,"High School or More",240000,"$20,000+",4,3,1,174
"10485",2011,121230,2,6,2,85,2,0,0,1,1,1,1,0,6,"High School or More",240000,"$20,000+",4,3,1,184
