"","YEAR","SERIAL","PERNUM","STATEFIP","RELATE","RELATED","MOMLOC","POPLOC","NCHILD","SEX","AGE","mother_age","father_age","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","PERWT"
"3159",2011,38057,1,4,1,101,3,0,0,2,54,93,NA,1,1,1,0,7,"High School or More",91900,"$20,000+",3,3,316
"3160",2011,38122,1,4,1,101,3,0,0,1,65,89,NA,1,1,1,0,10,"High School or More",77100,"$20,000+",3,3,96
"3161",2011,38351,2,4,3,301,1,0,0,1,62,93,NA,6,0,1,0,7,"High School or More",22800,"$20,000+",2,2,88
"3162",2011,38754,2,4,3,301,1,0,0,1,65,83,NA,6,0,1,0,6,"High School or More",38000,"$20,000+",2,2,132
"3163",2011,38788,2,4,2,201,5,0,2,2,52,80,NA,1,1,1,0,6,"High School or More",128200,"$20,000+",5,5,46
"3164",2011,38942,2,4,2,201,0,3,0,2,66,NA,89,1,1,1,0,11,"High School or More",342100,"$20,000+",3,3,164
"3165",2011,39102,2,4,2,201,7,0,4,2,57,84,NA,1,1,1,0,7,"High School or More",82680,"$20,000+",7,7,39
"3166",2011,39120,2,4,3,301,1,0,0,2,54,80,NA,2,1,1,0,11,"High School or More",16400,"< $20,000",4,4,69
"3167",2011,39120,3,4,3,301,1,0,0,2,45,80,NA,6,0,1,0,5,"Less than High School",16400,"< $20,000",4,4,121
"3168",2011,39120,4,4,3,301,1,0,0,1,39,80,NA,6,0,1,0,0,"Less than High School",16400,"< $20,000",4,4,106
"3169",2011,39135,2,4,3,301,1,0,0,1,60,82,NA,4,0,1,0,7,"High School or More",106100,"$20,000+",2,2,126
"3170",2011,39231,1,4,1,101,3,0,0,2,66,89,NA,1,1,1,0,6,"High School or More",58400,"$20,000+",3,3,31
"3171",2011,39507,1,4,1,101,0,3,0,1,50,NA,83,1,1,1,0,10,"High School or More",44300,"$20,000+",3,3,127
"3172",2011,39516,2,4,3,301,1,0,0,1,53,80,NA,4,0,1,0,6,"High School or More",43500,"$20,000+",2,2,115
"3173",2011,39547,1,4,1,101,3,0,0,1,58,86,NA,1,1,1,0,6,"High School or More",39200,"$20,000+",3,3,24
"3174",2011,39584,3,4,3,302,2,1,0,1,45,NA,83,4,0,8,0,6,"High School or More",108600,"$20,000+",3,3,419
"3175",2011,39645,2,4,3,302,0,1,0,1,49,NA,85,5,0,1,0,6,"High School or More",48700,"$20,000+",4,4,56
"3176",2011,39753,1,4,1,101,2,0,0,2,67,93,NA,4,0,1,0,7,"High School or More",38300,"$20,000+",2,2,159
"3177",2011,39868,1,4,1,101,3,4,0,2,64,93,89,1,1,1,0,7,"High School or More",100300,"$20,000+",4,4,88
"3178",2011,40032,1,4,1,101,2,0,0,2,56,81,NA,6,0,1,0,7,"High School or More",32380,"$20,000+",2,2,26
"3179",2011,40172,1,4,1,101,3,0,1,1,58,85,NA,4,0,1,0,10,"High School or More",29000,"$20,000+",3,3,290
"3180",2011,40219,2,4,3,301,1,0,0,1,57,82,NA,1,1,1,0,6,"High School or More",167200,"$20,000+",4,4,262
"3181",2011,40300,2,4,3,301,1,0,0,2,69,93,NA,6,0,1,0,10,"High School or More",77800,"$20,000+",2,2,81
"3182",2011,40457,1,4,1,101,3,0,0,1,62,84,NA,1,1,1,0,11,"High School or More",71414,"$20,000+",3,3,22
"3183",2011,40470,1,4,1,101,4,0,1,1,65,93,NA,1,1,1,0,7,"High School or More",91000,"$20,000+",4,4,111
"3184",2011,40550,2,4,3,301,1,0,0,2,54,85,NA,4,0,1,0,7,"High School or More",139200,"$20,000+",3,2,68
"3185",2011,40551,2,4,3,302,1,0,0,1,53,85,NA,4,0,1,0,6,"High School or More",17850,"< $20,000",2,2,71
"3186",2011,40594,2,4,2,201,4,3,0,2,57,85,87,1,1,1,0,10,"High School or More",206700,"$20,000+",4,4,24
"3187",2011,40668,1,4,1,101,0,2,0,2,48,NA,88,6,0,1,0,10,"High School or More",86710,"$20,000+",2,2,28
"3188",2011,40696,1,4,1,101,3,0,1,1,61,84,NA,5,0,1,0,10,"High School or More",126260,"$20,000+",3,3,51
"3189",2011,40773,3,4,3,301,1,2,1,1,50,77,83,6,0,1,0,6,"High School or More",48900,"$20,000+",5,5,126
"3190",2011,40911,2,4,2,201,3,0,0,2,63,93,NA,1,1,1,0,8,"High School or More",55600,"$20,000+",3,3,122
"3191",2011,40915,2,4,3,301,1,0,0,1,63,87,NA,4,0,1,0,6,"High School or More",46600,"$20,000+",2,2,157
"3192",2011,40969,2,4,3,301,1,0,0,1,54,85,NA,4,0,1,0,6,"High School or More",27400,"$20,000+",2,2,171
"3193",2011,41104,2,4,3,301,1,0,0,1,51,83,NA,6,0,1,0,8,"High School or More",30700,"$20,000+",2,2,62
"3194",2011,41221,1,4,1,101,3,0,0,1,66,85,NA,1,1,1,0,7,"High School or More",57900,"$20,000+",3,3,56
"3195",2011,41285,1,4,1,101,0,3,0,1,69,NA,93,1,1,1,0,6,"High School or More",84110,"$20,000+",3,3,45
"3196",2011,41311,1,4,1,101,5,0,2,1,47,86,NA,1,1,1,0,11,"High School or More",23400,"$20,000+",5,5,47
"3197",2011,41352,2,4,3,301,1,0,0,2,50,83,NA,6,0,1,0,6,"High School or More",78600,"$20,000+",2,2,136
"3198",2011,41367,2,4,3,301,0,1,0,1,59,NA,82,6,0,1,0,6,"High School or More",75700,"$20,000+",4,4,95
"3199",2011,41367,3,4,3,301,0,1,0,1,55,NA,82,4,0,1,0,6,"High School or More",75700,"$20,000+",4,4,96
"3200",2011,41367,4,4,3,301,0,1,0,1,51,NA,82,4,0,1,0,5,"Less than High School",75700,"$20,000+",4,4,101
"3201",2011,41647,1,4,1,101,3,0,1,2,56,83,NA,5,0,1,0,7,"High School or More",58100,"$20,000+",4,4,38
"3202",2011,41658,2,4,3,301,0,1,0,1,61,NA,83,4,0,1,0,6,"High School or More",205000,"$20,000+",2,2,116
"3203",2011,41697,1,4,1,101,2,0,0,1,67,93,NA,4,0,1,0,6,"High School or More",98500,"$20,000+",2,2,41
"3204",2011,41817,1,4,1,101,4,3,0,1,51,86,87,1,1,1,0,6,"High School or More",97200,"$20,000+",4,4,26
"3205",2011,41840,3,4,3,301,2,1,0,2,48,71,85,6,0,1,0,11,"High School or More",107800,"$20,000+",3,3,80
"3206",2011,41895,1,4,1,101,2,0,0,2,61,84,NA,6,0,1,0,8,"High School or More",40600,"$20,000+",2,2,75
"3207",2011,41998,1,4,1,101,3,2,0,1,61,85,88,4,0,1,0,7,"High School or More",177600,"$20,000+",4,4,80
"3208",2011,42147,1,4,1,101,2,0,0,2,59,82,NA,6,0,1,0,10,"High School or More",91200,"$20,000+",2,2,95
"3209",2011,42156,1,4,1,101,3,0,0,2,64,93,NA,1,1,1,0,8,"High School or More",92620,"$20,000+",3,3,98
"3210",2011,42277,2,4,3,301,1,0,0,1,59,93,NA,6,0,1,0,6,"High School or More",14000,"< $20,000",2,2,70
"3211",2011,42498,2,4,2,201,3,0,0,1,71,93,NA,1,1,1,0,6,"High School or More",53200,"$20,000+",3,3,55
"3212",2011,42507,1,4,1,101,3,0,0,1,77,93,NA,1,1,1,0,10,"High School or More",114400,"$20,000+",3,3,250
"3213",2011,42588,3,4,3,303,2,1,2,1,42,75,81,4,0,1,0,6,"High School or More",47840,"$20,000+",5,5,262
"3214",2011,42611,1,4,1,101,4,0,1,1,64,88,NA,1,1,1,0,6,"High School or More",121750,"$20,000+",4,4,166
"3215",2011,42647,2,4,3,301,0,1,0,2,55,NA,85,6,0,1,0,10,"High School or More",132920,"$20,000+",3,3,96
"3216",2011,42647,3,4,3,301,0,1,0,1,50,NA,85,6,0,1,0,7,"High School or More",132920,"$20,000+",3,3,87
"3217",2011,42672,2,4,3,301,0,1,0,1,45,NA,86,6,0,1,0,6,"High School or More",26600,"$20,000+",3,2,68
"3218",2011,42807,2,4,2,201,3,0,0,2,73,93,NA,1,1,1,0,6,"High School or More",106400,"$20,000+",3,3,43
"3219",2011,42866,2,4,2,201,3,0,0,2,55,84,NA,1,1,1,0,6,"High School or More",127000,"$20,000+",3,3,72
"3220",2011,43098,2,4,2,201,4,0,1,2,48,81,NA,1,1,1,0,11,"High School or More",125400,"$20,000+",4,4,83
"3221",2011,43167,1,4,1,101,2,0,0,1,56,81,NA,6,0,1,0,6,"High School or More",30000,"$20,000+",2,2,97
"3222",2011,43224,2,4,2,201,3,0,0,2,54,87,NA,1,1,1,0,8,"High School or More",83900,"$20,000+",3,3,44
"3223",2011,43286,3,4,3,301,2,1,0,1,56,78,83,4,0,1,0,7,"High School or More",77200,"$20,000+",3,3,63
"3224",2011,43328,2,4,3,301,1,0,1,1,57,85,NA,1,1,1,0,7,"High School or More",37700,"$20,000+",4,4,257
"3225",2011,43475,1,4,1,101,2,0,0,2,64,83,NA,5,0,1,0,6,"High School or More",73400,"$20,000+",4,3,34
"3226",2011,43487,2,4,2,201,3,0,0,2,67,93,NA,1,1,1,0,7,"High School or More",51900,"$20,000+",3,3,41
"3227",2011,43507,3,4,3,301,2,1,0,2,49,80,82,6,0,1,0,10,"High School or More",128300,"$20,000+",3,3,62
"3228",2011,43776,1,4,1,101,5,0,2,2,42,83,NA,1,1,1,0,11,"High School or More",119290,"$20,000+",5,5,52
"3229",2011,43843,2,4,3,301,1,0,0,2,50,80,NA,3,0,1,0,3,"Less than High School",37540,"$20,000+",3,3,47
"3230",2011,43843,3,4,3,302,1,0,0,1,52,80,NA,5,0,1,0,6,"High School or More",37540,"$20,000+",3,3,38
"3231",2011,44070,2,4,2,201,3,0,0,2,67,93,NA,1,1,1,0,6,"High School or More",118000,"$20,000+",3,3,158
"3232",2011,44117,2,4,3,302,1,0,0,1,42,87,NA,6,0,1,0,5,"Less than High School",13800,"< $20,000",2,2,85
"3233",2011,44189,1,4,1,101,2,0,0,2,54,80,NA,5,0,1,0,11,"High School or More",99000,"$20,000+",2,2,32
"3234",2011,44192,1,4,1,101,2,0,0,2,53,82,NA,6,0,1,0,10,"High School or More",69700,"$20,000+",2,2,37
"3235",2011,44202,2,4,3,301,1,0,0,1,53,86,NA,6,0,1,0,6,"High School or More",12100,"< $20,000",2,2,78
"3236",2011,44300,1,4,1,101,3,0,0,1,60,93,NA,4,0,1,0,6,"High School or More",28800,"$20,000+",3,3,52
"3237",2011,44300,2,4,7,701,3,0,0,2,64,93,NA,6,0,1,0,0,"Less than High School",28800,"$20,000+",3,3,86
"3238",2011,44303,1,4,1,101,0,3,1,2,66,NA,93,4,0,1,0,11,"High School or More",151000,"$20,000+",3,3,52
"3239",2011,44394,2,4,3,301,1,0,0,2,60,83,NA,4,0,1,0,6,"High School or More",38400,"$20,000+",2,2,13
"3240",2011,44482,2,4,3,301,1,0,0,1,52,81,NA,4,0,1,0,6,"High School or More",12800,"< $20,000",2,2,147
"3241",2011,44538,2,4,3,301,1,0,0,2,62,86,NA,6,0,1,0,6,"High School or More",21900,"$20,000+",3,3,126
"3242",2011,44538,3,4,3,301,1,0,0,1,59,86,NA,6,0,1,0,11,"High School or More",21900,"$20,000+",3,3,125
"3243",2011,44976,2,4,3,301,0,1,0,1,57,NA,83,4,0,1,0,6,"High School or More",37000,"$20,000+",3,3,76
"3244",2011,44976,3,4,3,301,0,1,0,1,56,NA,83,6,0,1,0,5,"Less than High School",37000,"$20,000+",3,3,76
"3245",2011,45018,3,4,3,302,2,1,2,2,45,79,80,6,0,1,0,6,"High School or More",61370,"$20,000+",5,5,179
"3246",2011,45042,2,4,3,301,1,0,0,1,62,80,NA,6,0,1,0,6,"High School or More",119960,"$20,000+",5,5,103
"3247",2011,45042,3,4,3,301,1,0,1,2,43,80,NA,1,1,1,0,10,"High School or More",119960,"$20,000+",5,5,100
"3248",2011,45140,2,4,3,301,1,0,0,1,61,87,NA,4,0,1,0,7,"High School or More",38300,"$20,000+",2,2,56
"3249",2011,45155,2,4,2,201,3,0,0,2,64,84,NA,1,1,1,0,7,"High School or More",84200,"$20,000+",3,3,44
"3250",2011,45302,1,4,1,101,2,0,0,1,64,85,NA,2,1,1,0,6,"High School or More",19700,"< $20,000",2,2,274
"3251",2011,45377,2,4,3,301,1,0,0,1,55,81,NA,4,0,1,0,6,"High School or More",92000,"$20,000+",2,2,160
"3252",2011,45386,2,4,3,301,1,0,0,1,57,87,NA,4,0,1,0,4,"Less than High School",32000,"$20,000+",3,3,12
"3253",2011,45386,3,4,3,301,1,0,0,1,56,87,NA,6,0,1,0,2,"Less than High School",32000,"$20,000+",3,3,12
"3254",2011,45700,1,4,1,101,4,0,1,1,44,80,NA,1,1,1,0,6,"High School or More",50900,"$20,000+",4,4,489
"3255",2011,45711,1,4,1,101,2,0,0,2,56,85,NA,6,0,1,0,11,"High School or More",133000,"$20,000+",3,3,141
"3256",2011,45735,1,4,1,101,2,0,0,2,56,93,NA,6,0,1,0,10,"High School or More",51000,"$20,000+",2,2,91
"3257",2011,45746,2,4,3,301,1,0,0,1,47,88,NA,6,0,1,0,6,"High School or More",17400,"< $20,000",2,2,61
"3258",2011,45753,3,4,3,301,2,1,0,1,59,81,83,6,0,1,0,10,"High School or More",148500,"$20,000+",3,3,64
"3259",2011,45759,1,4,1,101,3,0,0,2,52,87,NA,1,1,1,0,6,"High School or More",109000,"$20,000+",3,3,41
"3260",2011,45924,2,4,3,301,1,0,0,2,49,81,NA,6,0,1,0,8,"High School or More",60000,"$20,000+",2,2,91
"3261",2011,46025,1,4,1,101,2,0,0,2,75,93,NA,5,0,1,0,7,"High School or More",170400,"$20,000+",2,2,96
"3262",2011,46081,2,4,3,301,1,0,0,2,51,83,NA,6,0,1,0,7,"High School or More",48200,"$20,000+",2,2,75
"3263",2011,46118,2,4,3,301,1,0,0,1,41,82,NA,6,0,1,0,7,"High School or More",13100,"< $20,000",2,2,206
"3264",2011,46335,2,4,3,301,1,0,0,2,58,83,NA,4,0,1,0,6,"High School or More",51900,"$20,000+",2,2,103
"3265",2011,46338,2,4,3,301,1,0,0,2,59,93,NA,5,0,1,0,10,"High School or More",60950,"$20,000+",2,2,113
"3266",2011,46458,1,4,1,101,4,0,1,1,64,85,NA,1,1,1,0,11,"High School or More",126810,"$20,000+",4,4,161
"3267",2011,46632,1,4,1,101,2,0,0,2,59,85,NA,4,0,1,0,6,"High School or More",70300,"$20,000+",2,2,169
"3268",2011,46667,1,4,1,101,4,0,1,1,51,82,NA,1,1,1,0,6,"High School or More",85500,"$20,000+",4,4,61
"3269",2011,46685,1,4,1,101,0,4,1,1,54,NA,84,1,1,1,0,6,"High School or More",175800,"$20,000+",5,5,71
"3270",2011,46756,1,4,1,101,2,0,0,1,56,84,NA,6,0,1,0,10,"High School or More",237600,"$20,000+",2,2,78
"3271",2011,46920,3,4,3,301,2,1,0,2,53,79,82,3,0,1,0,2,"Less than High School",181690,"$20,000+",4,4,6
"3272",2011,47086,1,4,1,101,4,0,0,1,57,83,NA,1,1,1,0,10,"High School or More",42221,"$20,000+",4,4,30
"3273",2011,47086,3,4,7,701,4,0,0,1,53,83,NA,6,0,1,0,7,"High School or More",42221,"$20,000+",4,4,42
"3274",2011,47216,2,4,3,301,1,0,0,1,60,82,NA,6,0,1,0,10,"High School or More",76600,"$20,000+",2,2,123
"3275",2011,47325,2,4,3,301,0,1,0,1,59,NA,83,3,0,1,0,6,"High School or More",72800,"$20,000+",2,2,71
"3276",2011,47454,2,4,2,201,3,0,0,2,78,93,NA,1,1,1,0,8,"High School or More",61000,"$20,000+",3,3,93
"3277",2011,47492,3,4,3,301,2,1,0,1,57,84,84,6,0,1,0,6,"High School or More",63000,"$20,000+",3,3,73
"3278",2011,47654,2,4,3,301,1,0,0,1,47,80,NA,4,0,1,0,10,"High School or More",88400,"$20,000+",2,2,153
"3279",2011,47765,2,4,3,301,1,0,0,1,51,80,NA,6,0,1,0,10,"High School or More",54800,"$20,000+",2,2,65
"3280",2011,47814,2,4,3,301,1,0,0,2,60,85,NA,4,0,1,0,6,"High School or More",72400,"$20,000+",2,2,57
"3281",2011,47823,1,4,1,101,3,0,0,1,56,93,NA,1,1,1,0,7,"High School or More",35400,"$20,000+",3,3,109
"3282",2011,48041,3,4,3,301,2,1,0,2,45,83,86,6,0,1,0,6,"High School or More",40730,"$20,000+",3,3,51
"3283",2011,48089,2,4,3,301,1,0,0,2,64,93,NA,1,1,1,0,10,"High School or More",42500,"$20,000+",3,3,41
"3284",2011,48138,2,4,3,301,1,0,0,2,60,80,NA,1,1,1,0,6,"High School or More",14500,"< $20,000",3,3,70
"3285",2011,48182,1,4,1,101,3,0,0,1,75,93,NA,1,1,1,0,6,"High School or More",63700,"$20,000+",3,3,27
"3286",2011,48199,1,4,1,101,2,0,0,2,63,86,NA,5,0,1,0,7,"High School or More",44490,"$20,000+",2,2,178
"3287",2011,48292,1,4,1,101,2,0,0,2,62,88,NA,2,1,1,0,11,"High School or More",159000,"$20,000+",2,2,70
"3288",2011,48352,2,4,2,201,0,6,3,2,49,NA,82,1,1,1,0,10,"High School or More",216500,"$20,000+",6,6,67
"3289",2011,48382,2,4,2,201,0,4,0,2,50,NA,80,1,1,1,0,6,"High School or More",129730,"$20,000+",4,4,44
"3290",2011,48540,1,4,1,101,3,0,0,1,60,84,NA,1,1,1,0,11,"High School or More",162000,"$20,000+",3,3,87
"3291",2011,48556,1,4,1,101,3,0,0,1,60,93,NA,1,1,1,0,3,"Less than High School",73600,"$20,000+",4,4,116
"3292",2011,48652,3,4,3,301,1,2,0,2,43,80,82,6,0,1,0,6,"High School or More",78800,"$20,000+",3,3,55
"3293",2011,48739,3,4,3,303,2,1,0,2,55,81,79,4,0,1,0,6,"High School or More",41400,"$20,000+",3,3,65
"3294",2011,48811,2,4,3,301,1,0,0,2,58,87,NA,6,0,1,0,6,"High School or More",1600,"< $20,000",2,2,51
"3295",2011,48834,1,4,1,101,3,0,0,1,65,88,NA,1,1,1,0,7,"High School or More",45140,"$20,000+",3,3,98
"3296",2011,48972,2,4,3,301,0,1,0,2,59,NA,86,4,0,1,0,7,"High School or More",48800,"$20,000+",2,2,63
"3297",2011,49008,2,4,3,303,1,0,0,1,57,81,NA,4,0,1,0,11,"High School or More",46700,"$20,000+",2,2,62
"3298",2011,49011,1,4,1,101,6,5,2,1,50,84,93,1,1,1,0,11,"High School or More",142500,"$20,000+",6,6,108
"3299",2011,49212,3,4,3,301,2,1,0,1,54,81,81,4,0,1,0,6,"High School or More",81600,"$20,000+",3,3,114
"3300",2011,49223,3,4,3,301,2,1,0,1,46,78,81,6,0,1,0,2,"Less than High School",34500,"$20,000+",3,3,68
"3301",2011,49241,1,4,1,101,2,0,0,2,63,83,NA,5,0,1,0,6,"High School or More",24700,"$20,000+",2,2,82
"3302",2011,49365,2,4,3,301,1,0,0,1,64,88,NA,4,0,1,0,10,"High School or More",30700,"$20,000+",2,2,63
"3303",2011,49380,2,4,3,301,1,0,0,1,60,84,NA,4,0,1,0,6,"High School or More",27590,"$20,000+",2,2,38
"3304",2011,49426,1,4,1,101,0,2,0,2,60,NA,80,4,0,1,0,7,"High School or More",413000,"$20,000+",3,3,65
"3305",2011,49646,1,4,1,101,2,0,0,2,70,93,NA,4,0,1,0,6,"High School or More",54800,"$20,000+",2,2,51
"3306",2011,49705,2,4,2,201,3,0,0,2,64,86,NA,1,1,1,0,6,"High School or More",77700,"$20,000+",3,3,319
"3307",2011,49842,1,4,1,101,6,5,2,2,47,82,83,1,1,1,0,10,"High School or More",134900,"$20,000+",6,6,61
"3308",2011,50324,2,4,3,301,1,0,0,2,53,81,NA,6,0,1,0,10,"High School or More",145200,"$20,000+",3,3,53
"3309",2011,50324,3,4,3,301,1,0,0,2,53,81,NA,6,0,1,0,11,"High School or More",145200,"$20,000+",3,3,54
"3310",2011,50329,2,4,2,201,3,0,0,2,62,93,NA,1,1,1,0,10,"High School or More",210100,"$20,000+",3,3,179
"3311",2011,50426,2,4,3,301,1,0,0,2,44,86,NA,6,0,1,0,10,"High School or More",21090,"$20,000+",2,2,94
"3312",2011,50665,2,4,2,201,5,0,2,2,53,87,NA,1,1,1,0,11,"High School or More",113400,"$20,000+",5,5,64
"3313",2011,50940,1,4,1,101,7,0,1,2,86,93,NA,5,0,1,0,6,"High School or More",178420,"$20,000+",10,8,79
"3314",2011,50940,2,4,3,301,1,10,0,2,63,86,77,5,0,1,0,5,"Less than High School",178420,"$20,000+",10,8,98
"3315",2011,50940,3,4,7,701,7,0,0,2,93,93,NA,4,0,1,0,6,"High School or More",178420,"$20,000+",10,8,102
"3316",2011,50940,4,4,7,701,7,0,0,2,86,93,NA,5,0,1,0,6,"High School or More",178420,"$20,000+",10,8,101
"3317",2011,50940,5,4,7,701,7,0,0,2,85,93,NA,4,0,1,0,6,"High School or More",178420,"$20,000+",10,8,102
"3318",2011,50940,6,4,7,701,7,0,0,2,73,93,NA,5,0,1,0,6,"High School or More",178420,"$20,000+",10,8,101
"3319",2011,51088,2,4,3,301,1,0,0,2,51,87,NA,6,0,1,0,10,"High School or More",45000,"$20,000+",2,2,160
"3320",2011,51239,1,4,1,101,0,3,0,2,60,NA,87,1,1,1,0,11,"High School or More",182000,"$20,000+",3,3,85
"3321",2011,51261,3,4,3,301,2,1,0,2,54,82,84,6,0,1,0,2,"Less than High School",34300,"$20,000+",3,3,102
"3322",2011,51296,2,4,3,302,1,0,0,1,59,88,NA,4,0,1,0,10,"High School or More",81400,"$20,000+",2,2,51
"3323",2011,51355,1,4,1,101,2,0,0,1,57,81,NA,6,0,1,0,7,"High School or More",54400,"$20,000+",2,2,42
"3324",2011,51417,2,4,3,301,1,0,1,1,49,84,NA,1,1,1,0,10,"High School or More",112200,"$20,000+",4,4,59
"3325",2011,51664,2,4,2,201,4,0,1,2,52,81,NA,1,1,1,0,10,"High School or More",35800,"$20,000+",4,4,48
"3326",2011,51810,2,4,3,301,1,0,0,2,62,93,NA,6,0,1,0,10,"High School or More",34300,"$20,000+",2,2,122
"3327",2011,51881,2,4,3,301,0,1,1,2,60,NA,83,4,0,1,0,3,"Less than High School",52100,"$20,000+",6,6,118
"3328",2011,51881,3,4,3,301,0,1,0,1,54,NA,83,4,0,1,0,4,"Less than High School",52100,"$20,000+",6,6,122
"3329",2011,51961,1,4,1,101,2,0,0,1,49,85,NA,6,0,1,0,10,"High School or More",8300,"< $20,000",2,2,56
"3330",2011,51988,1,4,1,101,4,0,1,2,64,84,NA,1,1,1,0,6,"High School or More",56100,"$20,000+",4,4,226
"3331",2011,52219,2,4,3,301,1,0,0,2,60,84,NA,4,0,1,0,6,"High School or More",36200,"$20,000+",2,2,223
"3332",2011,52250,1,4,1,101,2,0,0,2,63,84,NA,6,0,1,0,8,"High School or More",10700,"< $20,000",2,2,43
"3333",2011,52324,2,4,3,301,1,0,0,2,63,83,NA,1,1,1,0,10,"High School or More",153900,"$20,000+",3,3,574
"3334",2011,52332,2,4,3,301,0,1,0,1,63,NA,86,6,0,1,0,10,"High School or More",48500,"$20,000+",2,2,103
"3335",2011,52413,2,4,2,201,3,0,0,2,56,87,NA,1,1,1,0,8,"High School or More",210500,"$20,000+",3,3,109
"3336",2011,52423,2,4,3,301,1,0,0,2,53,80,NA,6,0,1,0,6,"High School or More",51300,"$20,000+",2,2,20
"3337",2011,52551,2,4,3,301,1,0,0,2,59,86,NA,6,0,1,0,6,"High School or More",29600,"$20,000+",2,2,94
"3338",2011,52632,1,4,1,101,4,0,2,1,66,93,NA,5,0,1,0,11,"High School or More",280200,"$20,000+",5,5,60
"3339",2011,52644,3,4,3,301,2,1,1,2,51,73,83,4,0,1,0,0,"Less than High School",37700,"$20,000+",4,4,173
"3340",2011,52893,1,4,1,101,3,0,0,2,64,93,NA,1,1,1,0,11,"High School or More",186210,"$20,000+",3,3,54
"3341",2011,66457,3,6,3,301,1,2,0,1,52,74,81,6,0,1,0,3,"Less than High School",42600,"$20,000+",3,3,85
"3342",2011,66540,2,6,3,301,1,0,0,2,54,83,NA,4,0,1,0,7,"High School or More",38400,"$20,000+",2,2,371
"3343",2011,66798,2,6,3,301,1,0,0,2,61,87,NA,4,0,1,0,10,"High School or More",59700,"$20,000+",2,2,118
"3344",2011,66955,1,6,1,101,4,3,0,1,57,81,83,1,1,1,0,6,"High School or More",66400,"$20,000+",4,4,117
"3345",2011,67168,2,6,3,301,1,0,0,1,55,93,NA,6,0,1,0,10,"High School or More",50600,"$20,000+",2,2,71
"3346",2011,67354,1,6,1,101,3,0,0,1,54,93,NA,1,1,1,0,8,"High School or More",192800,"$20,000+",3,3,53
"3347",2011,67382,2,6,3,301,1,0,0,1,58,81,NA,4,0,1,0,7,"High School or More",194800,"$20,000+",3,3,75
"3348",2011,67414,1,6,1,101,3,0,0,1,58,83,NA,1,1,1,0,6,"High School or More",61500,"$20,000+",3,3,67
"3349",2011,67451,1,6,1,101,0,5,2,1,36,NA,81,1,1,1,0,11,"High School or More",174900,"$20,000+",5,5,66
"3350",2011,67746,2,6,3,301,1,0,0,1,55,80,NA,4,0,1,0,7,"High School or More",38800,"$20,000+",2,2,540
"3351",2011,67788,2,6,3,301,0,1,0,1,45,NA,88,4,0,1,0,6,"High School or More",30800,"$20,000+",2,2,83
"3352",2011,67845,1,6,1,101,0,4,1,2,55,NA,93,1,1,1,0,10,"High School or More",911100,"$20,000+",7,4,26
"3353",2011,67858,2,6,3,301,0,1,1,2,51,NA,80,5,0,1,0,6,"High School or More",37000,"$20,000+",4,4,238
"3354",2011,67986,2,6,3,301,0,1,0,1,62,NA,87,2,1,9,0,11,"High School or More",0,"< $20,000",2,2,150
"3355",2011,67990,1,6,1,101,2,0,0,2,63,93,NA,4,0,1,0,7,"High School or More",315900,"$20,000+",3,2,195
"3356",2011,68063,3,6,3,301,2,1,0,2,57,76,81,6,0,1,0,6,"High School or More",113460,"$20,000+",4,4,110
"3357",2011,68063,4,6,3,301,2,1,0,1,52,76,81,6,0,1,0,11,"High School or More",113460,"$20,000+",4,4,150
"3358",2011,68265,2,6,3,301,1,0,0,1,57,85,NA,6,0,1,0,6,"High School or More",27400,"$20,000+",2,2,71
"3359",2011,68282,1,6,1,101,3,0,0,1,63,87,NA,1,1,1,0,10,"High School or More",103600,"$20,000+",3,3,42
"3360",2011,68444,2,6,3,301,0,1,0,1,46,NA,84,4,0,1,0,8,"High School or More",29000,"$20,000+",2,2,86
"3361",2011,68497,2,6,3,301,1,0,0,1,58,83,NA,4,0,1,0,11,"High School or More",215600,"$20,000+",2,2,109
"3362",2011,68539,1,6,1,101,4,3,0,1,48,NA,80,1,1,8,0,10,"High School or More",262000,"$20,000+",4,4,13
"3363",2011,68616,1,6,1,101,3,0,0,1,50,93,NA,6,0,1,0,10,"High School or More",30300,"$20,000+",3,3,69
"3364",2011,68616,2,6,7,701,3,0,0,1,59,93,NA,6,0,1,0,10,"High School or More",30300,"$20,000+",3,3,79
"3365",2011,68620,1,6,1,101,2,0,0,2,57,83,NA,4,0,1,0,10,"High School or More",145880,"$20,000+",2,2,57
"3366",2011,68675,2,6,3,301,0,1,0,2,55,NA,84,3,0,1,0,7,"High School or More",22510,"$20,000+",3,2,125
"3367",2011,68697,1,6,1,101,3,0,0,1,59,85,NA,1,1,1,0,10,"High School or More",268000,"$20,000+",3,3,137
"3368",2011,68702,3,6,3,301,1,2,0,1,50,82,84,1,1,1,0,10,"High School or More",66700,"$20,000+",4,4,130
"3369",2011,68805,2,6,3,301,1,0,0,2,63,89,NA,4,0,1,0,6,"High School or More",27700,"$20,000+",3,3,79
"3370",2011,68841,1,6,1,101,4,0,1,2,57,93,NA,1,1,1,0,6,"High School or More",47000,"$20,000+",5,5,58
"3371",2011,68965,1,6,1,101,3,0,0,2,56,80,NA,4,0,1,0,6,"High School or More",71000,"$20,000+",3,3,95
